Ticket #,Customer Complaint,Date,Date_month_year,Time,Received Via,City,State,Zip code,Status,Filing on Behalf of Someone
202401029,Fiber internet not available at address despite being available at properties 2 blocks away in same neighborhood,26-12-24,26-Dec-24,5:32:46 AM,Customer Care Call,Tacoma,Washington,64730,Pending,No
202401030,Streaming quality poor on Netflix and YouTube during evenings suggesting possible throttling or bandwidth management,26-10-24,26-Oct-24,9:40:15 PM,Internet,Boulder,Colorado,65267,Closed,No
202401031,Streaming quality poor on Netflix and YouTube during evenings suggesting possible throttling or bandwidth management,25-09-24,25-Sep-24,3:11:44 AM,Internet,Miami,Florida,12708,Solved,No
202401032,AI chatbot unable to resolve billing issue after 45 minutes and cannot transfer to human customer service representative,9/11/2024,9-Nov-24,7:39:57 AM,Internet,Atlanta,Georgia,92574,Solved,No
202401033,Collections notice received for $180 without any prior billing statement or notification of outstanding balance,1/11/2024,1-Nov-24,3:48:32 AM,Internet,Savannah,Georgia,23475,Pending,No
202401034,Data usage showing 2.5TB monthly but household only streams 2-3 hours daily and no gaming or large downloads,12/12/2024,12-Dec-24,11:05:49 AM,Internet,Boulder,Colorado,49914,Solved,No
202401035,Bally Sports regional channel removed from package without notification affecting ability to watch local team games,17-11-24,17-Nov-24,2:39:35 AM,Internet,Rochester,Minnesota,53631,Pending,No
202401036,Streaming quality poor on Netflix and YouTube during evenings suggesting possible throttling or bandwidth management,19-10-24,19-Oct-24,1:12:18 AM,Customer Care Call,Boulder,Colorado,51098,Solved,Yes
202401037,Smart home devices including Ring doorbell and Nest thermostat disconnecting from WiFi 6-8 times daily,14-11-24,14-Nov-24,1:57:11 PM,Internet,Dallas,Texas,43880,Pending,No
202401038,Customer service representative disconnected call 3 times when asking about promotional rate that expired without notice,11/2/2024,11-Feb-24,11:20:38 PM,Internet,Rochester,Minnesota,92072,Pending,No
202401039,Internet service experiencing daily outages between 2-4 PM for past 3 months with no resolution from technical support,19-06-24,19-Jun-24,3:28:56 AM,Internet,Philadelphia,Pennsylvania,21546,Open,No
202401040,Automatic payment withdrawn twice in same month resulting in overdraft fees but Comcast refuses to reimburse bank charges,18-05-24,18-May-24,4:09:39 AM,Internet,Chicago,Illinois,13179,Solved,No
202401041,AI chatbot unable to resolve billing issue after 45 minutes and cannot transfer to human customer service representative,19-04-24,19-Apr-24,8:59:09 PM,Internet,Boulder,Colorado,88313,Solved,No
202401042,Upgraded to WiFi 6 router but experiencing worse performance than previous router with frequent device disconnections,13-08-24,13-Aug-24,4:39:48 AM,Internet,Atlanta,Georgia,16458,Pending,No
202401043,Fiber internet not available at address despite being available at properties 2 blocks away in same neighborhood,19-09-24,19-Sep-24,9:22:49 PM,Internet,Dallas,Texas,64300,Solved,No
202401044,Internet speeds reduced from 600 Mbps to 200 Mbps after promotional period ended despite paying same monthly rate,4/3/2024,4-Mar-24,8:24:57 AM,Internet,Rochester,Minnesota,87106,Solved,No
202401045,Technician appointment scheduled between 8AM-12PM but no show and received text at 1PM saying rescheduled for next week,7/9/2024,7-Sep-24,12:09:48 PM,Internet,Augusta,Georgia,27977,Solved,No
202401046,Bally Sports regional channel removed from package without notification affecting ability to watch local team games,7/10/2024,7-Oct-24,10:05:07 PM,Internet,St Paul,Minnesota,98838,Open,No
202401047,Streaming quality poor on Netflix and YouTube during evenings suggesting possible throttling or bandwidth management,8/11/2024,8-Nov-24,5:30:27 PM,Internet,Detroit,Michigan,69785,Closed,No
202401048,Customer service outsourced representative unable to access account and terminated call after 30 minutes without resolution,5/12/2024,5-Dec-24,12:58:14 PM,Internet,Tacoma,Washington,46194,Solved,No
202401049,Loyal customer for 22 years but retention department refuses to provide competitive rate offered to new customers,12/7/2024,12-Jul-24,7:24:21 AM,Internet,Atlanta,Georgia,63066,Solved,No
202401050,Attempted to cancel service online but system requires in-person visit to Xfinity store located 40 miles away,9/8/2024,9-Aug-24,12:37:58 AM,Internet,Minneapolis,Minnesota,93504,Open,Yes
202401051,Bally Sports regional channel removed from package without notification affecting ability to watch local team games,28-03-24,28-Mar-24,6:25:31 PM,Internet,Los Angeles,California,93428,Solved,No
202401052,Enrolled in 2 year contract without consent during routine service call and now facing $200 early termination fee,6/9/2024,6-Sep-24,3:48:41 PM,Internet,Denver,Colorado,12632,Solved,No
202401053,Monthly bill increased from $79.99 to $119.99 without any notification or explanation provided by company,17-03-24,17-Mar-24,12:48:31 PM,Internet,Tacoma,Washington,26893,Solved,No
202401054,Paying for 800 Mbps internet speed but speed tests consistently show only 200-300 Mbps during peak evening hours,15-04-24,15-Apr-24,8:25:07 PM,Internet,San Francisco,California,66584,Open,No
202401055,Data usage showing 2.5TB monthly but household only streams 2-3 hours daily and no gaming or large downloads,25-09-24,25-Sep-24,11:47:13 AM,Internet,Spokane,Washington,63605,Open,No
202401056,Internet service experiencing daily outages between 2-4 PM for past 3 months with no resolution from technical support,20-11-24,20-Nov-24,4:24:00 PM,Internet,Tacoma,Washington,66839,Solved,No
202401057,Streaming quality poor on Netflix and YouTube during evenings suggesting possible throttling or bandwidth management,6/3/2024,6-Mar-24,3:34:06 AM,Internet,San Francisco,California,22015,Solved,Yes
202401058,Streaming quality poor on Netflix and YouTube during evenings suggesting possible throttling or bandwidth management,14-01-24,14-Jan-24,1:05:38 PM,Internet,Boulder,Colorado,61737,Solved,No
202401059,Collections notice received for $180 without any prior billing statement or notification of outstanding balance,2/4/2024,2-Apr-24,1:00:29 PM,Internet,Grand Rapids,Michigan,97771,Pending,No
202401060,Charged $100 installation fee despite online advertisement showing free professional installation for new customers,20-08-24,20-Aug-24,5:05:51 AM,Internet,Detroit,Michigan,14516,Solved,Yes
202401061,Reached maximum credit limit of $50 for outages despite experiencing 15+ service interruptions in past 2 months,24-08-24,24-Aug-24,9:07:24 PM,Customer Care Call,Ann Arbor,Michigan,35124,Solved,No
202401062,Internet service experiencing daily outages between 2-4 PM for past 3 months with no resolution from technical support,23-06-24,23-Jun-24,8:54:35 PM,Internet,St Paul,Minnesota,63339,Pending,No
202401063,Reached maximum credit limit of $50 for outages despite experiencing 15+ service interruptions in past 2 months,2/2/2024,2-Feb-24,4:07:35 AM,Internet,Philadelphia,Pennsylvania,83099,Solved,No
202401064,Attempted to cancel service online but system requires in-person visit to Xfinity store located 40 miles away,1/7/2024,1-Jul-24,9:59:31 PM,Internet,Tampa,Florida,98111,Closed,No
202401065,Monthly bill increased from $79.99 to $119.99 without any notification or explanation provided by company,3/6/2024,3-Jun-24,4:57:38 PM,Internet,Seattle,Washington,27088,Pending,No
202401066,Customer service representative disconnected call 3 times when asking about promotional rate that expired without notice,10/3/2024,10-Mar-24,8:22:46 PM,Internet,Colorado Springs,Colorado,80972,Solved,No
202401067,Streaming quality poor on Netflix and YouTube during evenings suggesting possible throttling or bandwidth management,22-12-24,22-Dec-24,4:46:06 PM,Internet,Rochester,Minnesota,98995,Pending,No
202401068,Streaming quality poor on Netflix and YouTube during evenings suggesting possible throttling or bandwidth management,9/3/2024,9-Mar-24,5:00:58 AM,Internet,Tampa,Florida,20750,Solved,No
202401069,Automatic payment withdrawn twice in same month resulting in overdraft fees but Comcast refuses to reimburse bank charges,14-01-24,14-Jan-24,11:03:14 PM,Internet,Atlanta,Georgia,78828,Solved,No
202401070,Charged $100 installation fee despite online advertisement showing free professional installation for new customers,26-10-24,26-Oct-24,2:49:08 AM,Internet,San Diego,California,15862,Pending,No
202401071,Paying for 800 Mbps internet speed but speed tests consistently show only 200-300 Mbps during peak evening hours,2/10/2024,2-Oct-24,4:55:35 PM,Internet,St Paul,Minnesota,81332,Pending,No
202401072,Fiber internet not available at address despite being available at properties 2 blocks away in same neighborhood,11/4/2024,11-Apr-24,12:59:15 PM,Internet,Philadelphia,Pennsylvania,55021,Solved,No
202401073,Automatic payment withdrawn twice in same month resulting in overdraft fees but Comcast refuses to reimburse bank charges,23-07-24,23-Jul-24,11:24:28 PM,Internet,San Diego,California,28138,Closed,No
202401074,Internet speeds reduced from 600 Mbps to 200 Mbps after promotional period ended despite paying same monthly rate,26-04-24,26-Apr-24,1:22:00 AM,Internet,Tampa,Florida,76801,Solved,No
202401075,Monthly bill increased from $79.99 to $119.99 without any notification or explanation provided by company,25-09-24,25-Sep-24,9:53:27 AM,Internet,Detroit,Michigan,61703,Solved,No
202401076,Internet service experiencing daily outages between 2-4 PM for past 3 months with no resolution from technical support,1/11/2024,1-Nov-24,11:42:03 AM,Internet,Allentown,Pennsylvania,43484,Pending,No
202401077,Technician appointment scheduled between 8AM-12PM but no show and received text at 1PM saying rescheduled for next week,25-01-24,25-Jan-24,1:04:06 PM,Internet,Grand Rapids,Michigan,95935,Open,Yes
202401078,Enrolled in 2 year contract without consent during routine service call and now facing $200 early termination fee,12/7/2024,12-Jul-24,11:01:53 AM,Internet,St Paul,Minnesota,38529,Closed,No
202401079,Upgraded to WiFi 6 router but experiencing worse performance than previous router with frequent device disconnections,20-07-24,20-Jul-24,4:37:31 AM,Customer Care Call,Seattle,Washington,88748,Pending,No
202401080,Loyal customer for 22 years but retention department refuses to provide competitive rate offered to new customers,5/3/2024,5-Mar-24,8:06:00 PM,Internet,Minneapolis,Minnesota,52124,Pending,No
202401081,Smart home devices including Ring doorbell and Nest thermostat disconnecting from WiFi 6-8 times daily,1/10/2024,1-Oct-24,1:04:57 AM,Internet,Chicago,Illinois,70356,Pending,No
202401082,Xfinity mobile app not allowing bill payment for past week and phone support has 90 minute hold time,20-06-24,20-Jun-24,2:16:36 AM,Internet,Colorado Springs,Colorado,13649,Closed,Yes
202401083,Technician appointment scheduled between 8AM-12PM but no show and received text at 1PM saying rescheduled for next week,5/12/2024,5-Dec-24,4:12:26 PM,Customer Care Call,Aurora,Illinois,53411,Open,No
202401084,Retention specialist offered discount but then called back to say offer was mistake and will not honor agreement,7/9/2024,7-Sep-24,5:07:56 PM,Internet,Dallas,Texas,91044,Open,No
202401085,Fiber internet not available at address despite being available at properties 2 blocks away in same neighborhood,20-08-24,20-Aug-24,10:08:26 PM,Customer Care Call,Naperville,Illinois,54505,Solved,No
202401086,Technician appointment scheduled between 8AM-12PM but no show and received text at 1PM saying rescheduled for next week,24-10-24,24-Oct-24,1:04:35 AM,Internet,Orlando,Florida,38260,Closed,No
202401087,Attempted to cancel service online but system requires in-person visit to Xfinity store located 40 miles away,28-10-24,28-Oct-24,12:42:32 PM,Internet,San Antonio,Texas,43455,Open,No
202401088,Upgraded to WiFi 6 router but experiencing worse performance than previous router with frequent device disconnections,23-01-24,23-Jan-24,7:00:48 AM,Internet,San Antonio,Texas,99765,Solved,No
202401089,Customer service outsourced representative unable to access account and terminated call after 30 minutes without resolution,17-01-24,17-Jan-24,3:47:51 PM,Internet,San Antonio,Texas,95955,Solved,No
202401090,Promotional rate of $49.99 increased to $94.99 after 12 months despite being told rate locked for 24 months,1/3/2024,1-Mar-24,12:45:45 AM,Internet,Colorado Springs,Colorado,44840,Solved,No
202401091,Customer service representative disconnected call 3 times when asking about promotional rate that expired without notice,9/3/2024,9-Mar-24,10:28:28 AM,Internet,Pittsburgh,Pennsylvania,77324,Closed,No
202401092,Enrolled in 2 year contract without consent during routine service call and now facing $200 early termination fee,18-09-24,18-Sep-24,8:05:49 AM,Internet,Grand Rapids,Michigan,16754,Solved,No
